country,region,official_delay_weeks,model,horizon,n,WIS,MAE,RMSE,Pearson,Spearman,coverage_50,coverage_80,coverage_95,width_50,width_80,width_95
USA,hhs3,0,persistence,4,370.0,0.35517663790521875,0.5424195390769218,0.8700993700726185,0.7512495632737439,0.8343706930913557,0.527027027027027,0.7891891891891892,0.927027027027027,0.6079562271249201,1.7657926390523926,3.1206792051500707
USA,hhs4,0,bioepi_safe_lstm_common_scale,1,370.0,0.12028278905378448,0.19662380016975006,0.3488342805300935,0.9593031501921548,0.9731420066440775,0.5216216216216216,0.8216216216216217,0.9432432432432433,0.2617207971279607,0.6158725990793841,1.4889580704675816
USA,hhs4,0,bioepi_safe_lstm_common_scale,2,370.0,0.2029052920525108,0.32593872310941246,0.5664769788654972,0.8901556561425246,0.9137013813497937,0.5432432432432432,0.7567567567567568,0.9324324324324325,0.4439442932610065,0.8881232775486121,2.3082536487739116
USA,hhs4,0,bioepi_safe_lstm_common_scale,3,370.0,0.26346716064018694,0.4252740827838787,0.7015255952298131,0.8320245816656874,0.8391998204239345,0.5,0.7648648648648648,0.918918918918919,0.5451881882948261,1.238405585557668,2.6541404998403273
USA,hhs4,0,bioepi_safe_lstm_common_scale,4,370.0,0.3027239001733553,0.48989384668486086,0.7704691874579249,0.7942870499257083,0.7902608413422955,0.5243243243243243,0.7486486486486487,0.9027027027027027,0.669715622968311,1.4908455742756237,2.8854569806277466
USA,hhs4,0,bioepi_sgq_lstm_no_digital,1,370.0,0.12297085715172068,0.2024435215792079,0.3528988241092408,0.9583595278019458,0.9702076674004885,0.5135135135135135,0.8162162162162162,0.9351351351351351,0.27419637971519445,0.6654629690439471,1.5144578333728067
USA,hhs4,0,bioepi_sgq_lstm_no_digital,2,370.0,0.204984086197162,0.3236865211056335,0.574154668646613,0.8879600391588083,0.923586830535749,0.5324324324324324,0.7594594594594595,0.9027027027027027,0.41713575931134916,0.8649740741738903,2.1272603747148073
USA,hhs4,0,bioepi_sgq_lstm_no_digital,3,370.0,0.26608794105875083,0.41986927691929427,0.7005036419114034,0.8325639333022291,0.8583955068078399,0.5081081081081081,0.7486486486486487,0.8837837837837837,0.5288741208085409,1.247587974285551,2.4105787528391716
USA,hhs4,0,bioepi_sgq_lstm_no_digital,4,370.0,0.29885544339654563,0.4767874778504144,0.7540536315811203,0.8045716864128803,0.8069036099408856,0.5162162162162162,0.745945945945946,0.8621621621621621,0.6391239360562719,1.4683071444753502,2.604722997927387
USA,hhs4,0,persistence,1,370.0,0.15147245635867812,0.21697329021201966,0.37783481496968935,0.9528795647043828,0.9742604480754503,0.5486486486486486,0.8162162162162162,0.9432432432432433,0.24453705048823376,0.8190588502782413,1.9109369449684093
USA,hhs4,0,persistence,2,370.0,0.25831379922437303,0.37813482733326964,0.6421473377685482,0.8633692435948557,0.9183677530663265,0.5324324324324324,0.7648648648648648,0.9432432432432433,0.41109633563720044,1.1919955081061846,2.886254312503955
USA,hhs4,0,persistence,3,370.0,0.3325341817039553,0.5068456565055576,0.813968318055861,0.780302019359628,0.842994371664413,0.527027027027027,0.772972972972973,0.9351351351351351,0.5928330030289309,1.5717163536670806,3.428018044643303
USA,hhs4,0,persistence,4,370.0,0.385075434095966,0.6110694568423637,0.9271114359967764,0.7154475318122412,0.759626775549463,0.4972972972972973,0.7783783783783784,0.9351351351351351,0.7274944953460183,1.8373897542768025,3.7325802363431753
USA,hhs5,0,bioepi_safe_lstm_common_scale,1,370.0,0.11500157213132227,0.18866876863952134,0.3521918521115344,0.9641743856258216,0.9825427425979657,0.572972972972973,0.7972972972972973,0.9459459459459459,0.267966161884421,0.534776555004321,1.2004172097107833
USA,hhs5,0,bioepi_safe_lstm_common_scale,2,370.0,0.18961014749904473,0.307896226648021,0.5489596947836014,0.9112077138279779,0.9453555718627049,0.5216216216216216,0.7810810810810811,0.9108108108108108,0.38390049637736895,0.911958704632467,1.7693092406629187
USA,hhs5,0,bioepi_safe_lstm_common_scale,3,370.0,0.2515197558668965,0.3984407589422918,0.6891171072639054,0.8588529607456739,0.9044067800625555,0.5540540540540541,0.7810810810810811,0.8918918918918919,0.5045998081823808,1.2475120751639797,2.179343318002042
USA,hhs5,0,bioepi_safe_lstm_common_scale,4,370.0,0.2931029555200058,0.4544633245321534,0.7678250860927726,0.8223624366758591,0.8706903076898475,0.5837837837837838,0.7702702702702703,0.9108108108108108,0.675684010917513,1.455237884914019,2.593799320247246
USA,hhs5,0,bioepi_sgq_lstm_no_digital,1,370.0,0.11509755202958137,0.19067358167316553,0.3487097862603067,0.9649070189363703,0.9814356727380197,0.5648648648648649,0.7945945945945946,0.9432432432432433,0.27133136455388335,0.533813522524565,1.1832898185841976
USA,hhs5,0,bioepi_sgq_lstm_no_digital,2,370.0,0.18894030382020244,0.3038326166659102,0.5547883122292809,0.9098469194622009,0.9501065196417243,0.5324324324324324,0.7891891891891892,0.8972972972972973,0.38138241281554053,0.9085137895098787,1.6403827796098718
USA,hhs5,0,bioepi_sgq_lstm_no_digital,3,370.0,0.24655502405315363,0.38907471765715884,0.6824619669504856,0.8625035246428745,0.9124507454005842,0.5243243243243243,0.745945945945946,0.8756756756756757,0.4991356494628416,1.229128974693451,1.9426881363713318
USA,hhs5,0,bioepi_sgq_lstm_no_digital,4,370.0,0.2942369674487294,0.4547423925608094,0.7712399560234094,0.8229825634160806,0.8691376143746139,0.5621621621621622,0.7432432432432432,0.8783783783783784,0.6691405874868069,1.412731697456548,2.3483528863983865
USA,hhs5,0,persistence,1,370.0,0.148481361746006,0.21416763002608374,0.38631621852121156,0.957720550406911,0.9802845380387949,0.5486486486486486,0.8081081081081081,0.9648648648648649,0.22357409895908675,0.7357655764430617,2.121355460744078
USA,hhs5,0,persistence,2,370.0,0.250195030307917,0.3701385497341978,0.6522009312063505,0.8798508662117118,0.9456758711245595,0.5459459459459459,0.7945945945945946,0.9567567567567568,0.36911774013426735,1.1215928402593212,2.87673029238097
USA,hhs5,0,persistence,3,370.0,0.3333719118208129,0.5002149773932474,0.8440850231772214,0.7994480193432466,0.8994163185603591,0.5567567567567567,0.7972972972972973,0.9405405405405406,0.5601765148071018,1.5906841973205479,3.2921478376438906
USA,hhs5,0,persistence,4,370.0,0.40462805123391343,0.6198955377427713,1.0006187789460625,0.7191806270989493,0.8443217657207532,0.5378378378378378,0.8054054054054054,0.927027027027027,0.7523047733120024,1.884987092731282,3.6481973530903034
USA,hhs6,0,bioepi_safe_lstm_common_scale,1,370.0,0.09825296480418477,0.16739713982247698,0.2931127884091772,0.9631049438352741,0.9627365449730843,0.5621621621621622,0.8324324324324325,0.9702702702702702,0.27070451301331594,0.5321034755089888,1.00464401387056
USA,hhs6,0,bioepi_safe_lstm_common_scale,2,370.0,0.15442336867580064,0.2640879189982174,0.4385167272425662,0.916712442351162,0.8967733758345815,0.572972972972973,0.8,0.9405405405405406,0.43790698496235597,0.7975352563923289,1.5263621857978307
USA,hhs6,0,bioepi_safe_lstm_common_scale,3,370.0,0.19138545129531032,0.33034024851864846,0.5157906824399376,0.8839066129264854,0.8378984862187806,0.5432432432432432,0.8135135135135135,0.9567567567567568,0.5078508533236699,1.0295273246539436,1.8607861358565017
USA,hhs6,0,bioepi_safe_lstm_common_scale,4,370.0,0.22061206450298865,0.37526068827103304,0.5633561891989813,0.8575340255464562,0.7757028608386177,0.5945945945945946,0.8243243243243243,0.9459459459459459,0.6484059952146598,1.2936908830799854,2.0855928070372864
USA,hhs6,0,bioepi_sgq_lstm_no_digital,1,370.0,0.10015705392657513,0.16898629510325333,0.2877881188713183,0.9641296248966388,0.9613283653780662,0.581081081081081,0.8216216216216217,0.9675675675675676,0.28172416235389014,0.5403265100503013,1.006673879942591
USA,hhs6,0,bioepi_sgq_lstm_no_digital,2,370.0,0.15732573277641734,0.26604885627708647,0.4444884690684185,0.9122704743350911,0.8956888122097509,0.5756756756756757,0.8027027027027027,0.927027027027027,0.43218205119575337,0.7967414443273086,1.4824869328256902
USA,hhs6,0,bioepi_sgq_lstm_no_digital,3,370.0,0.19835330348113303,0.3361424205760401,0.5468170885330109,0.8650219158579853,0.8389716782721843,0.527027027027027,0.7918918918918919,0.918918918918919,0.49091848336038973,1.0045368443121185,1.7671663133913822
USA,hhs6,0,bioepi_sgq_lstm_no_digital,4,370.0,0.23359273445179113,0.39203342546213094,0.5989300199529038,0.8349640227801147,0.7778610903323282,0.5648648648648649,0.7864864864864864,0.9081081081081082,0.6449274421440874,1.255202304710329,1.9477181800180279
USA,hhs6,0,persistence,1,370.0,0.11759496284050328,0.17986168723413165,0.3029393403373986,0.9608063739429946,0.9690603232250724,0.5837837837837838,0.8324324324324325,0.9567567567567568,0.24402405968068622,0.5895860384203572,1.3939883132215198
USA,hhs6,0,persistence,2,370.0,0.1874762537005562,0.28347537196810296,0.48254691346764694,0.9003602608375793,0.9240987881576929,0.6054054054054054,0.8216216216216217,0.9621621621621622,0.42259824132975754,0.9285770807891626,2.166522000249028
USA,hhs6,0,persistence,3,370.0,0.2435649555504585,0.37946937132903713,0.6133733403789359,0.8387067780878559,0.8684022527556811,0.5891891891891892,0.8081081081081081,0.9567567567567568,0.5566030480316758,1.2755279244600548,2.6369532971603626
USA,hhs6,0,persistence,4,370.0,0.28712967844794673,0.45579823204590614,0.7087166544858343,0.784447267269581,0.8124121886662155,0.6081081081081081,0.8324324324324325,0.9540540540540541,0.6817848876794989,1.6080440230472948,2.962051928073022
USA,hhs7,0,bioepi_safe_lstm_common_scale,1,370.0,0.1146863629342785,0.17366265744223713,0.3361849593738515,0.9562067195044954,0.9715296125788532,0.6324324324324324,0.8783783783783784,0.9675675675675676,0.2577240105825402,0.6137356688403921,1.6996070083791106
USA,hhs7,0,bioepi_safe_lstm_common_scale,2,370.0,0.17681283186541186,0.26633042098943044,0.49316361605411974,0.9035190295660958,0.9361607087331892,0.6675675675675675,0.8594594594594595,0.9405405405405406,0.42020774191995974,0.9532368720450581,2.104832516080196
USA,hhs7,0,bioepi_safe_lstm_common_scale,3,370.0,0.21513698199591877,0.3285084224964574,0.5875281043174755,0.8617238810395983,0.896548076575688,0.6324324324324324,0.8513513513513513,0.9324324324324325,0.5131514040591706,1.160967866589539,2.38187997830019
USA,hhs7,0,bioepi_safe_lstm_common_scale,4,370.0,0.24158476957379496,0.3788520286303305,0.6502054166937575,0.8275157813436187,0.8702198089220639,0.6216216216216216,0.8405405405405405,0.9540540540540541,0.5961705716142488,1.3622139460242397,2.7260912601893432
USA,hhs7,0,bioepi_sgq_lstm_no_digital,1,370.0,0.1148675430732379,0.17559126446683435,0.3366917295358417,0.9562774136633844,0.9723429168436072,0.6135135135135135,0.8810810810810811,0.9567567567567568,0.25644725451873707,0.6114648376636616,1.6141269938268565
USA,hhs7,0,bioepi_sgq_lstm_no_digital,2,370.0,0.17329005752633192,0.25957145315500524,0.4915754681505526,0.9044257857629203,0.9472126916213431,0.6459459459459459,0.8756756756756757,0.9297297297297298,0.40896454500919066,0.9264855970510982,1.914344735592753
USA,hhs7,0,bioepi_sgq_lstm_no_digital,3,370.0,0.20858003944579087,0.31796813540411883,0.5737434635413748,0.868101443460957,0.9122294735732379,0.6162162162162163,0.8513513513513513,0.918918918918919,0.49744690239198364,1.1069306617241765,2.13891367471906
USA,hhs7,0,bioepi_sgq_lstm_no_digital,4,370.0,0.23915732967707534,0.36598657265344897,0.6372159976433986,0.8347310859752449,0.8755649213081333,0.6324324324324324,0.8351351351351352,0.927027027027027,0.5864924953331302,1.283256327944957,2.3857363592717875
USA,hhs7,0,persistence,1,370.0,0.13569911327082973,0.1903732137872612,0.3673090176500755,0.9488914888575478,0.9720984280579311,0.6162162162162163,0.8486486486486486,0.9783783783783784,0.22534533366367845,0.6832262872443876,2.2454316663845697
USA,hhs7,0,persistence,2,370.0,0.21279984574294933,0.3114028502394223,0.5803561348793503,0.8722754203964571,0.936473900762902,0.6189189189189189,0.8243243243243243,0.972972972972973,0.3584584408602119,0.9711572393337685,2.624348537305135
USA,hhs7,0,persistence,3,370.0,0.2719021675813551,0.3998962242937454,0.7325065129552711,0.7963666571631858,0.8861722283719522,0.6135135135135135,0.8351351351351352,0.9621621621621622,0.46284035042160626,1.367193659573144,3.0105856161507685
USA,hhs7,0,persistence,4,370.0,0.33003938995061394,0.4901165582320537,0.8689396518483736,0.7135292923714281,0.8255231367058333,0.6270270270270271,0.8324324324324325,0.9513513513513514,0.6244489052475374,1.7134513703629661,3.2595675918922637
USA,hhs8,0,bioepi_safe_lstm_common_scale,1,370.0,0.13832462815005778,0.22267069541759632,0.4258971536695052,0.9772946429661222,0.9829933411157527,0.5027027027027027,0.7972972972972973,0.972972972972973,0.2737842488801696,0.682066757244861,1.674981793197677
USA,hhs8,0,bioepi_safe_lstm_common_scale,2,370.0,0.23673053242057368,0.36024921195612186,0.7081181589031845,0.9360471726780804,0.9591452605718597,0.572972972972973,0.7891891891891892,0.9405405405405406,0.4113732483732298,1.041219616650472,2.1730090932190658
USA,hhs8,0,bioepi_safe_lstm_common_scale,3,370.0,0.301734015959981,0.4700686713370613,0.9016914192178179,0.8940850187728565,0.9236448729315733,0.5405405405405406,0.8675675675675676,0.9405405405405406,0.4864159351074108,1.8054590113337652,3.0211806146371107
USA,hhs8,0,bioepi_safe_lstm_common_scale,4,370.0,0.36428842317182986,0.5705677825315201,1.0469544499034444,0.8540688316110036,0.8818455823517949,0.5378378378378378,0.8702702702702703,0.9243243243243243,0.6695405079259147,2.284197496480082,3.3162183995284926
USA,hhs8,0,bioepi_sgq_lstm_no_digital,1,370.0,0.13985385843783457,0.22395452730546933,0.4279407339655838,0.9769914635846626,0.9830295879996753,0.527027027027027,0.8,0.9675675675675676,0.2768382337306264,0.68823141752193,1.702071964990203
USA,hhs8,0,bioepi_sgq_lstm_no_digital,2,370.0,0.23818187622022927,0.3658615231389759,0.7111714777852289,0.9351052706085095,0.9584963702773184,0.5432432432432432,0.7891891891891892,0.9351351351351351,0.41122368928821645,1.0454276178659136,2.1707835894471383
USA,hhs8,0,bioepi_sgq_lstm_no_digital,3,370.0,0.30610360076813925,0.4814539366995715,0.9048988794256908,0.8924362484769731,0.9216745112741431,0.4972972972972973,0.827027027027027,0.9324324324324325,0.48154178074443005,1.8040426229634603,2.9343289548083455
USA,hhs8,0,bioepi_sgq_lstm_no_digital,4,370.0,0.3662301956522904,0.577439485748319,1.0436196240324815,0.853894831704594,0.8817704825988305,0.5162162162162162,0.8486486486486486,0.9135135135135135,0.6916151321177019,2.292176501698934,3.2528471086987008
USA,hhs8,0,persistence,1,370.0,0.16298489132340038,0.23856174366363372,0.45449442288772457,0.9745187152706064,0.9814593635118255,0.6,0.8594594594594595,0.981081081081081,0.31323368491555426,1.1455269592198516,2.398552919247295
USA,hhs8,0,persistence,2,370.0,0.2720242854103446,0.4100975652921712,0.7708367109391954,0.9265028453296882,0.9486102103681486,0.5486486486486486,0.8351351351351352,0.9756756756756757,0.45136601535425114,1.7105331166487292,3.4507909269995474
USA,hhs8,0,persistence,3,370.0,0.3576415939740983,0.5575473742623748,1.0034220605762496,0.8750695292921261,0.9031525904972751,0.5756756756756757,0.8351351351351352,0.9702702702702702,0.6218632683376807,2.1303226686319054,4.241476199626787
USA,hhs8,0,persistence,4,370.0,0.4299997838186795,0.6850267772083038,1.194317733874734,0.8223016954943629,0.8459111797353859,0.5594594594594594,0.8405405405405405,0.9675675675675676,0.8486702866471009,2.448059261629194,4.647968619154738
USA,hhs9,0,bioepi_safe_lstm_common_scale,1,370.0,0.11496458976594882,0.19717954886562852,0.3061281995813478,0.9735666294632759,0.9841480294310483,0.4648648648648649,0.8729729729729729,0.972972972972973,0.2750842690723142,0.7634611762786504,1.505000114713386
USA,hhs9,0,bioepi_safe_lstm_common_scale,2,370.0,0.1979392731788503,0.3295597520453598,0.5071598588551185,0.9252370158266376,0.9564101607359775,0.4783783783783784,0.8108108108108109,0.9594594594594594,0.4550057266196007,1.298824408635743,2.36117742514178
USA,hhs9,0,bioepi_safe_lstm_common_scale,3,370.0,0.25747340619079306,0.42360331174749666,0.635853944135405,0.8829295912428367,0.921010458884366,0.45675675675675675,0.7810810810810811,0.9432432432432433,0.5672656840706167,1.6969894585863328,2.9414783081847076
USA,hhs9,0,bioepi_safe_lstm_common_scale,4,370.0,0.305170285950845,0.494892717021215,0.7382617356337291,0.8471409073522169,0.8800325274324354,0.44594594594594594,0.8054054054054054,0.9324324324324325,0.693015198508436,2.0702762584154906,3.6156140146450757
USA,hhs9,0,bioepi_sgq_lstm_no_digital,1,370.0,0.11653891793114333,0.20217804642182524,0.3114154247925432,0.9728481916603386,0.9832527550889263,0.46756756756756757,0.8648648648648649,0.9648648648648649,0.27375169696331825,0.7589462912467899,1.4838750446803524
USA,hhs9,0,bioepi_sgq_lstm_no_digital,2,370.0,0.19587040253230334,0.3256965669850555,0.5055775701507255,0.9261793006002378,0.9568079288281773,0.4864864864864865,0.8243243243243243,0.9540540540540541,0.4436192942056022,1.2834659214455975,2.383451769492088
USA,hhs9,0,bioepi_sgq_lstm_no_digital,3,370.0,0.2557149409072253,0.41908780910413324,0.6337334318500526,0.8848983862639589,0.922109710788956,0.46756756756756757,0.7945945945945946,0.9297297297297298,0.5669196819579583,1.708032238699178,2.8803488043635714
USA,hhs9,0,bioepi_sgq_lstm_no_digital,4,370.0,0.3036664851787727,0.485322295681691,0.7372631454824116,0.8489459205513894,0.8853638991696975,0.4810810810810811,0.8,0.9135135135135135,0.6907578669400299,2.0448198313975903,3.562714501940835
USA,hhs9,0,persistence,1,370.0,0.14005436666914134,0.20906820120886996,0.32760870745511617,0.9705160829355359,0.9824477425950044,0.5054054054054054,0.8432432432432433,0.9648648648648649,0.2644695042030058,0.8735372625379995,2.4617825541725864
USA,hhs9,0,persistence,2,370.0,0.24248417477231418,0.36794132772593063,0.5589334387864826,0.9134687193146189,0.9477426542313795,0.5351351351351351,0.8432432432432433,0.9594594594594594,0.5522710851759863,1.5913127639639488,3.6035278261034147
USA,hhs9,0,persistence,3,370.0,0.3223919057931874,0.49660285048514785,0.7315466066814503,0.8527652465725923,0.9008211814470443,0.5891891891891892,0.8648648648648649,0.9540540540540541,0.8561218346225283,2.254205303391769,4.334119792646217
USA,hhs9,0,persistence,4,370.0,0.3812373363421307,0.6130664589457849,0.8902688879928982,0.7878118402811621,0.8481850202052688,0.5108108108108108,0.8837837837837837,0.9648648648648649,0.8652894200719595,2.7327020280803764,4.8629118781038585
